0	2.0666844844818115	23.541305603697285
1	1.6924142837524414	29.173887926054302
2	1.8374592065811157	32.69786250722126
3	1.4875619411468506	30.906990179087234
4	1.319964051246643	38.590410167533214
5	1.6335153579711914	42.749855574812244
6	1.867264747619629	42.34546504910456
7	1.457619309425354	44.54072790294627
8	1.3945952653884888	48.46909300982091
9	1.1473487615585327	50.11554015020219
10	1.7456943988800049	50.02888503755055
11	1.8959349393844604	51.41536683997689
12	1.0321317911148071	48.03581744656268
13	1.2473232746124268	52.39745811669555
